515|2642809
516|2642808
517|2642807
518|2642806
519|2642805
520|2642804
521|94801
522|2642803
523|2642802
524|2642801
525|2642800
526|2642799
527|2642798
528|2642797
529|2642796
530|2642795
531|2642794
532|2642793
533|2642792
534|2642791
535|2642790
536|2642789
537|2642788
538|2642787
539|2642786
540|2642785
541|1169050
542|2642784
543|2642783
544|2642782
545|2642781
546|2642780
547|2642779
548|2642778
549|2642777
550|2642776
551|2642775
552|2642774
553|2642773
554|2642772
555|2642771
556|2642770
557|2642769
558|2642768
559|2642767
560|2642766
561|1169051
562|2642765
563|2642764
564|2642763
565|2642762
566|2642761
567|2642760
568|2642759
569|2642758
570|2642757
571|2642756
572|2642755
573|2642754
574|2642753
575|2642752
576|2642751
577|2642750
578|2642749
579|2642748
580|2642747
581|987506
582|2642746
583|2642745
584|2642744
585|2642743
586|2642742
587|2642741
588|2642740
589|2642739
590|2642738
591|2642737
592|2642736
593|2642735
594|2642734
595|2642733
596|2642732
597|2642731
598|2642730
599|2642729
600|2642728
601|1111266
602|2642727
603|2642726
604|2642725
605|2642724
606|2642723
607|2642722
608|2642721
609|2642720
610|2642719
611|2642718
612|2642717
613|2642716
614|2642715
615|2642714
616|2642713
617|2642712
618|2642711
619|2642710
620|2642709
621|94801
622|2642708
623|2642707
624|2642706
625|2642705
626|2642704
627|2642703
628|2642702
629|2642701
630|2642700
631|2642699
632|2642698
633|2642697
634|2642696
635|2642695
636|2642694
637|2642693
638|2642692
639|2642691
640|2642690
641|1169050
642|2642689
643|2642688
644|2642687
645|2642686
646|2642685
647|2642684
648|2642683
649|2642682
650|2642681
651|2642680
652|2642679
653|2642678
654|2642677
655|2642676
656|2642675
657|2642674
658|2642673
659|2642672
660|2642671
661|1169051
662|2642670
663|2642669
664|2642668
665|2642667
666|2642666
667|2642665
668|2642664
669|2642663
670|2642662
671|2642661
672|2642660
673|2642659
674|2642658
675|2642657
676|2642656
677|2642655
678|2642654
679|2642653
680|2642652
681|987506
682|2642651
683|2642650
684|2642649
685|2642648
686|2642647
687|2642646
688|2642645
689|2642644
690|2642643
691|2642642
692|2642641
693|2642640
694|2642639
695|2642638
696|2642637
697|2642636
698|2642635
699|2642634
700|2642633
701|1111266
702|2642632
703|2642631
704|2642630
705|2642629
706|2642628
707|2642627
708|2642626
709|2642625
710|2642624
711|2642623
712|2642622
713|2642621
714|2642620
715|2642619
716|2642618
717|2642617
718|2642616
719|2642615
720|2642614
721|94801
722|2642613
723|2642612
724|2642611
725|2642610
726|2642609
727|2642608
728|2642607
729|2642606
730|2642605
731|2642604
732|2642603
733|2642602
734|2642601
735|2642600
736|2642599
737|2642598
738|2642597
739|2642596
740|2642595
741|1169050
742|2642594
743|2642593
744|2642592
745|2642591
746|2642590
747|2642589
748|2642588
749|2642587
750|2642586
751|2642585
752|2642584
753|2642583
754|2642582
755|2642581
756|2642580
757|2642579
758|2642578
759|2642577
760|2642576
761|1169051
762|2642575
763|2642574
764|2642573
765|2642572
766|2642571
767|2642570
768|2642569
769|2642568
770|2642567
771|2642566
772|2642565
773|2642564
774|2642563
775|2642562
776|2642561
777|2642560
778|2642559
779|2642558
780|2642557
781|987506
782|2642556
783|2642555
784|2642554
785|2642553
786|2642552
787|2642551
788|2642550
789|2642549
790|2642548
791|2642547
792|2642546
793|2642545
794|2642544
795|2642543
796|2642542
797|2642541
798|2642540
799|2642539
800|2642538
801|1111266
802|2642537
803|2642536
804|2642535
805|2642534
806|2642533
807|2642532
808|2642531
809|2642530
810|2642529
811|2642528
812|2642527
813|2642526
814|2642525
815|2642524
816|2642523
817|2642522
818|2642521
819|2642520
820|2642519
821|94801
822|2642518
823|2642517
824|2642516
825|2642515
826|2642514
827|2642513
828|2642512
829|2642511
830|2642510
831|2642509
832|2642508
833|2642507
834|2642506
835|2642505
836|2642504
837|2642503
838|2642502
839|2642501
840|2642500
841|1169050
842|2642499
843|2642498
844|2642497
845|2642496
846|2642495
847|2642494
848|2642493
849|2642492
850|2642491
851|2642490
852|2642489
853|2642488
854|2642487
855|2642486
856|2642485
857|2642484
858|2642483
859|2642482
860|2642481
861|1169051
862|2642480
863|2642479
864|2642478
865|2642477
866|2642476
867|2642475
868|2642474
869|2642473
870|2642472
871|2642471
872|2642470
873|2642469
874|2642468
875|2642467
876|2642466
877|2642465
878|2642464
879|2642463
880|2642462
881|987506
882|2642461
883|2642460
884|2642459
885|2642458
886|2642457
887|2642456
888|2642455
889|2642454
890|2642453
891|2642452
892|2642451
893|2642450
894|2642449
895|2642448
896|2642447
897|2642446
898|2642445
899|2642444
900|2642443
901|1111266
902|2642442
903|2642441
904|2642440
905|2642439
906|2642438
907|2642437
908|2642436
909|2642435
910|2642434
911|2642433
912|2642432
913|2642431
914|2642430
915|2642429
916|2642428
917|2642427
918|2642426
919|2642425
920|2642424
921|94801
922|2642423
923|2642422
924|2642421
925|2642420
926|2642419
927|2642418
928|2642417
929|2642416
930|2642415
931|2642414
932|2642413
933|2642412
934|2642411
935|2642410
936|2642409
937|2642408
938|2642407
939|2642406
940|2642405
941|1169050
942|2642404
943|2642403
944|2642402
945|2642401
946|2642400
947|2642399
948|2642398
949|2642397
950|2642396
951|2642395
952|2642394
953|2642393
954|2642392
955|2642391
956|2642390
957|2642389
958|2642388
959|2642387
960|2642386
961|1169051
962|2642385
963|2642384
964|2642383
965|2642382
966|2642381
967|2642380
968|2642379
969|2642378
970|2642377
971|2642376
972|2642375
973|2642374
974|2642373
975|2642372
976|2642371
977|2642370
978|2642369
979|2642368
980|2642367
981|987506
982|2642366
983|2642365
984|2642364
985|2642363
986|2642362
987|2642361
988|2642360
989|2642359
990|2642358
991|2642357
992|2642356
993|2642355
994|2642354
995|2642353
996|2642352
997|2642351
998|2642350
999|2642349
1000|2642348
1001|1111266
1002|2642347
1003|2642346
1004|2642345
1005|2642344
1006|2642343
1007|2642342
1008|2642341
1009|2642340
1010|2642339
1011|2642338
1012|2642337
1013|2642336
1014|2642335
1015|2642334
1016|2642333
1017|2642332
1018|2642331
1019|2642330
1020|2642329
1021|94801
1022|2642328
1023|2642327
1024|2642326
1025|2642325
1026|2642324
1027|2642323
1028|2642322
1029|2642321
1030|2642320
1031|2642319
1032|2642318
1033|2642317
1034|2642316
1035|2642315
1036|2642314
1037|2642313
1038|2642312
1039|2642311
1040|2642310
1041|1169050
1042|2642309
1043|2642308
1044|2642307
1045|2642306
1046|2642305
1047|2642304
1048|2642303
1049|2642302
1050|2642301
1051|2642300
1052|2642299
1053|2642298
1054|2642297
1055|2642296
1056|2642295
1057|2642294
1058|2642293
1059|2642292
1060|2642291
1061|1169051
1062|2642290
1063|2642289
1064|2642288
1065|2642287
1066|2642286
1067|2642285
1068|2642284
1069|2642283
1070|2642282
1071|2642281
1072|2642280
1073|2642279
1074|2642278
1075|2642277
1076|2642276
1077|2642275
1078|2642274
1079|2642273
1080|2642272
1081|987506
1082|2642271
1083|2642270
1084|2642269
1085|2642268
1086|2642267
1087|2642266
1088|2642265
1089|2642264
1090|2642263
1091|2642262
1092|2642261
1093|2642260
1094|2642259
1095|2642258
1096|2642257
1097|2642256
1098|2642255
1099|2642254
1100|2642253
1101|1111266
1102|2642252
1103|2642251
1104|2642250
1105|2642249
1106|2642248
1107|2642247
1108|2642246
1109|2642245
1110|2642244
1111|2642243
1112|2642242
1113|2642241
1114|2642240
1115|2642239
1116|2642238
1117|2642237
1118|2642236
1119|2642235
1120|2642234
1121|94801
1122|2642233
1123|2642232
1124|2642231
1125|2642230
1126|2642229
1127|2642228
1128|2642227
1129|2642226
1130|2642225
1131|2642224
1132|2642223
1133|2642222
1134|2642221
1135|2642220
1136|2642219
1137|2642218
1138|2642217
1139|2642216
1140|2642215
1141|1169050
1142|2642214
1143|2642213
1144|2642212
1145|2642211
1146|2642210
1147|2642209
1148|2642208
1149|2642207
1150|2642206
1151|2642205
1152|2642204
1153|2642203
1154|2642202
1155|2642201
1156|2642200
1157|2642199
1158|2642198
1159|2642197
1160|2642196
1161|1169051
1162|2642195
1163|2642194
1164|2642193
1165|2642192
1166|2642191
1167|2642190
1168|2642189
1169|2642188
1170|2642187
1171|2642186
1172|2642185
1173|2642184
1174|2642183
1175|2642182
1176|2642181
1177|2642180
1178|2642179
1179|2642178
1180|2642177
1181|987506
1182|2642176
1183|2642175
1184|2642174
1185|2642173
1186|2642172
1187|2642171
1188|2642170
1189|2642169
1190|2642168
1191|2642167
1192|2642166
1193|2642165
1194|2642164
1195|2642163
1196|2642162
1197|2642161
1198|2642160
1199|2642159
1200|2642158
1201|1111266
1202|2642157
1203|2642156
1204|2642155
1205|2642154
1206|2642153
1207|2642152
1208|2642151
1209|2642150
1210|2642149
1211|2642148
1212|2642147
1213|2642146
1214|2642145
1215|2642144
1216|2642143
1217|2642142
1218|2642141
1219|2642140
1220|2642139
1221|94801
1222|2642138
1223|2642137
1224|2642136
1225|2642135
1226|2642134
1227|2642133
1228|2642132
1229|2642131
1230|2642130
1231|2642129
1232|2642128
1233|2642127
1234|2642126
1235|2642125
1236|2642124
1237|2642123
1238|2642122
1239|2642121
1240|2642120
1241|1169050
1242|2642119
1243|2642118
1244|2642117
1245|2642116
1246|2642115
1247|2642114
1248|2642113
1249|2642112
1250|2642111
1251|2642110
1252|2642109
1253|2642108
1254|2642107
1255|2642106
1256|2642105
1257|2642104
1258|2642103
1259|2642102
1260|2642101
1261|1169051
1262|2642100
1263|2642099
1264|2642098
1265|2642097
1266|2642096
1267|2642095
1268|2642094
1269|2642093
1270|2642092
1271|2642091
1272|2642090
1273|2642089
1274|2642088
1275|2642087
1276|2642086
1277|2642085
1278|2642084
1279|2642083
1280|2642082
1281|987506
1282|2642081
1283|2642080
1284|2642079
1285|2642078
1286|2642077
1287|2642076
1288|2642075
1289|2642074
1290|2642073
1291|2642072
1292|2642071
1293|2642070
1294|2642069
1295|2642068
1296|2642067
1297|2642066
1298|2642065
1299|2642064
1300|2642063
1301|1111266
1302|2642062
1303|2642061
1304|2642060
1305|2642059
1306|2642058
1307|2642057
1308|2642056
1309|2642055
1310|2642054
1311|2642053
1312|2642052
1313|2642051
1314|2642050
1315|2642049
1316|2642048
1317|2642047
1318|2642046
1319|2642045
1320|2642044
1321|94801
1322|2642043
1323|2642042
1324|2642041
1325|2642040
1326|2642039
1327|2642038
1328|2642037
1329|2642036
1330|2642035
1331|2642034
1332|2642033
1333|2642032
1334|2642031
1335|2642030
1336|2642029
1337|2642028
1338|2642027
1339|2642026
1340|2642025
1341|1169050
1342|2642024
1343|2642023
1344|2642022
1345|2642021
1346|2642020
1347|2642019
1348|2642018
1349|2642017
1350|2642016
1351|2642015
1352|2642014
1353|2642013
1354|2642012
1355|2642011
1356|2642010
1357|2642009
1358|2642008
1359|2642007
1360|2642006
1361|1169051
1362|2642005
1363|2642004
1364|2642003
1365|2642002
1366|2642001
1367|2642000
1368|2641999
1369|2641998
1370|2641997
1371|2641996
1372|2641995
1373|2641994
1374|2641993
1375|2641992
1376|2641991
1377|2641990
1378|2641989
1379|2641988
1380|2641987
1381|987506
1382|2641986
1383|2641985
1384|2641984
1385|2641983
1386|2641982
1387|2641981
1388|2641980
1389|2641979
1390|2641978
1391|2641977
1392|2641976
1393|2641975
1394|2641974
1395|2641973
1396|2641972
1397|2641971
1398|2641970
1399|2641969
1400|2641968
1401|1111266
1402|2641967
1403|2641966
1404|2641965
1405|2641964
1406|2641963
1407|2641962
1408|2641961
1409|2641960
1410|2641959
1411|2641958
1412|2641957
1413|2641956
1414|2641955
1415|2641954
1416|2641953
1417|2641952
1418|2641951
1419|2641950
1420|2641949
1421|94801
1422|2641948
1423|2641947
1424|2641946
1425|2641945
1426|2641944
1427|2641943
1428|2641942
1429|2641941
1430|2641940
1431|2641939
1432|2641938
1433|2641937
1434|2641936
1435|2641935
1436|2641934
1437|2641933
1438|2641932
1439|2641931
1440|2641930
1441|1169050
1442|2641929
1443|2641928
1444|2641927
1445|2641926
1446|2641925
1447|2641924
1448|2641923
1449|2641922
1450|2641921
1451|2641920
1452|2641919
1453|2641918
1454|2641917
1455|2641916
1456|2641915
1457|2641914
1458|2641913
1459|2641912
1460|2641911
1461|1169051
1462|2641910
1463|2641909
1464|2641908
1465|2641907
1466|2641906
1467|2641905
1468|2641904
1469|2641903
1470|2641902
1471|2641901
1472|2641900
1473|2641899
1474|2641898
1475|2641897
1476|2641896
1477|2641895
1478|2641894
1479|2641893
1480|2641892
1481|987506
1482|2641891
1483|2641890
1484|2641889
1485|2641888
1486|2641887
1487|2641886
1488|2641885
1489|2641884
1490|2641883
1491|2641882
1492|2641881
1493|2641880
1494|2641879
1495|2641878
1496|2641877
1497|2641876
1498|2641875
1499|2641874
1500|2641873
1501|1111266
1502|2641872
1503|2641871
1504|2641870
1505|2641869
1506|2641868
1507|2641867
1508|2641866
1509|2641865
1510|2641864
1511|2641863
1512|2641862
1513|2641861
1514|2641860
1515|2641859
1516|2641858
1517|2641857
1518|2641856
1519|2641855
1520|2641854
1521|94801
1522|2641853
1523|2641852
1524|2641851
1525|2641850
1526|2641849
1527|2641848
1528|2641847
1529|2641846
1530|2641845
1531|2641844
1532|2641843
1533|2641842
1534|2641841
1535|2641840
1536|2641839
1537|2641838
1538|2641837
1539|2641836
1540|2641835
1541|1169050
1542|2641834
1543|2641833
1544|2641832
1545|2641831
1546|2641830
1547|2641829
1548|2641828
1549|2641827
1550|2641826
1551|2641825
1552|2641824
1553|2641823
1554|2641822
1555|2641821
1556|2641820
1557|2641819
1558|2641818
1559|2641817
1560|2641816
1561|1169051
1562|2641815
1563|2641814
1564|2641813
1565|2641812
1566|2641811
1567|2641810
1568|2641809
1569|2641808
1570|2641807
1571|2641806
1572|2641805
1573|2641804
1574|2641803
1575|2641802
1576|2641801
1577|2641800
1578|2641799
1579|2641798
1580|2641797
1581|987506
1582|2641796
1583|2641795
1584|2641794
1585|2641793
1586|2641792
1587|2641791
1588|2641790
1589|2641789
1590|2641788
1591|2641787
1592|2641786
1593|2641785
1594|2641784
1595|2641783
1596|2641782
1597|2641781
1598|2641780
1599|2641779
1600|2641778
1601|1111266
1602|2641777
1603|2641776
1604|2641775
1605|2641774
1606|2641773
1607|2641772
1608|2641771
1609|2641770
1610|2641769
1611|2641768
1612|2641767
1613|2641766
1614|2641765
1615|2641764
1616|2641763
1617|2641762
1618|2641761
1619|2641760
1620|2641759
1621|94801
1622|2641758
1623|2641757
1624|2641756
1625|2641755
1626|2641754
1627|2641753
1628|2641752
1629|2641751
1630|2641750
1631|2641749
1632|2641748
1633|2641747
1634|2641746
1635|2641745
1636|2641744
1637|2641743
1638|2641742
1639|2641741
1640|2641740
1641|1169050
1642|2641739
1643|2641738
1644|2641737
1645|2641736
1646|2641735
1647|2641734
1648|2641733
1649|2641732
1650|2641731
1651|2641730
1652|2641729
1653|2641728
1654|2641727
1655|2641726
1656|2641725
1657|2641724
1658|2641723
1659|2641722
1660|2641721
1661|1169051
1662|2641720
1663|2641719
1664|2641718
1665|2641717
1666|2641716
1667|2641715
1668|2641714
1669|2641713
1670|2641712
1671|2641711
1672|2641710
1673|2641709
1674|2641708
1675|2641707
1676|2641706
1677|2641705
1678|2641704
1679|2641703
1680|2641702
1681|987506
1682|2641701
1683|2641700
1684|2641699
1685|2641698
1686|2641697
1687|2641696
1688|2641695
1689|2641694
1690|2641693
1691|2641692
1692|2641691
1693|2641690
1694|2641689
1695|2641688
1696|2641687
1697|2641686
1698|2641685
1699|2641684
1700|2641683
1701|1111266
1702|2641682
1703|2641681
1704|2641680
1705|2641679
1706|2641678
1707|2641677
1708|2641676
1709|2641675
1710|2641674
1711|2641673
1712|2641672
1713|2641671
1714|2641670
1715|2641669
1716|2641668
1717|2641667
1718|2641666
1719|2641665
1720|2641664
1721|94801
1722|2641663
1723|2641662
1724|2641661
1725|2641660
1726|2641659
1727|2641658
1728|2641657
1729|2641656
1730|2641655
1731|2641654
1732|2641653
1733|2641652
1734|2641651
1735|2641650
1736|2641649
1737|2641648
1738|2641647
1739|2641646
1740|2641645
1741|1169050
1742|2641644
1743|2641643
1744|2641642
1745|2641641
1746|2641640
1747|2641639
1748|2641638
1749|2641637
1750|2641636
1751|2641635
1752|2641634
1753|2641633
1754|2641632
1755|2641631
1756|2641630
1757|2641629
1758|2641628
1759|2641627
1760|2641626
1761|1169051
1762|2641625
1763|2641624
1764|2641623
1765|2641622
1766|2641621
1767|2641620
1768|2641619
1769|2641618
1770|2641617
1771|2641616
1772|2641615
1773|2641614
1774|2641613
1775|2641612
1776|2641611
1777|2641610
1778|2641609
1779|2641608
1780|2641607
1781|987506
1782|2641606
1783|2641605
1784|2641604
1785|2641603
1786|2641602
1787|2641601
1788|2641600
1789|2641599
1790|2641598
1791|2641597
1792|2641596
1793|2641595
1794|2641594
1795|2641593
1796|2641592
1797|2641591
1798|2641590
1799|2641589
1800|2641588
1801|1111266
1802|2641587
1803|2641586
1804|2641585
1805|2641584
1806|2641583
1807|2641582
1808|2641581
1809|2641580
1810|2641579
1811|2641578
1812|2641577
1813|2641576
1814|2641575
1815|2641574
1816|2641573
1817|2641572
1818|2641571
1819|2641570
1820|2641569
1821|94801
1822|2641568
1823|2641567
1824|2641566
1825|2641565
1826|2641564
1827|2641563
1828|2641562
1829|2641561
1830|2641560
1831|2641559
1832|2641558
1833|2641557
1834|2641556
1835|2641555
1836|2641554
1837|2641553
1838|2641552
1839|2641551
1840|2641550
1841|1169050
1842|2641549
1843|2641548
1844|2641547
1845|2641546
1846|2641545
1847|2641544
1848|2641543
1849|2641542
1850|2641541
1851|2641540
1852|2641539
1853|2641538
1854|2641537
1855|2641536
1856|2641535
1857|2641534
1858|2641533
1859|2641532
1860|2641531
1861|1169051
1862|2641530
1863|2641529
1864|2641528
1865|2641527
1866|2641526
1867|2641525
1868|2641524
1869|2641523
1870|2641522
1871|2641521
1872|2641520
1873|2641519
1874|2641518
1875|2641517
1876|2641516
1877|2641515
1878|2641514
1879|2641513
1880|2641512
1881|987506
1882|2641511
1883|2641510
1884|2641509
1885|2641508
1886|2641507
1887|2641506
1888|2641505
1889|2641504
1890|2641503
1891|2641502
1892|2641501
1893|2641500
1894|2641499
1895|2641498
1896|2641497
1897|2641496
1898|2641495
1899|2641494
1900|2641493
1901|1111266
1902|2641492
1903|2641491
1904|2641490
1905|2641489
1906|2641488
1907|2641487
1908|2641486
1909|2641485
1910|2641484
1911|2641483
1912|2641482
1913|2641481
1914|2641480
1915|2641479
1916|2641478
1917|2641477
1918|2641476
1919|2641475
1920|2641474
1921|94801
1922|2641473
1923|2641472
1924|2641471
1925|2641470
1926|2641469
1927|2641468
1928|2641467
1929|2641466
1930|2641465
1931|2641464
1932|2641463
1933|2641462
1934|2641461
1935|2641460
1936|2641459
1937|2641458
1938|2641457
1939|2641456
1940|2641455
1941|1169050
1942|2641454
1943|2641453
1944|2641452
1945|2641451
1946|2641450
1947|2641449
1948|2641448
1949|2641447
1950|2641446
1951|2641445
1952|2641444
1953|2641443
1954|2641442
1955|2641441
1956|2641440
1957|2641439
1958|2641438
1959|2641437
1960|2641436
1961|1169051
1962|2641435
1963|2641434
1964|2641433
1965|2641432
1966|2641431
1967|2641430
1968|2641429
1969|2641428
1970|2641427
1971|2641426
1972|2641425
1973|2641424
1974|2641423
1975|2641422
1976|2641421
1977|2641420
1978|2641419
1979|2641418
1980|2641417
1981|987506
1982|2641416
1983|2641415
1984|2641414
1985|2641413
1986|2641412
1987|2641411
1988|2641410
1989|2641409
1990|2641408
1991|2641407
1992|2641406
1993|2641405
1994|2641404
1995|2641403
1996|2641402
1997|2641401
1998|2641400
1999|2641399
2000|2641398
2001|1111266
2002|2641397
2003|2641396
2004|2641395
2005|2641394
2006|2641393
2007|2641392
2008|2641391
2009|2641390
2010|2641389
2011|2641388
2012|2641387
2013|2641386
2014|2641385
2015|2641384
2016|2641383
2017|2641382
2018|2641381
2019|2641380
2020|2641379
2021|94801
2022|2641378
2023|2641377
2024|2641376
2025|2641375
2026|2641374
2027|2641373
2028|2641372
2029|2641371
2030|2641370
2031|2641369
2032|2641368
2033|2641367
2034|2641366
2035|2641365
2036|2641364
2037|2641363
2038|2641362
2039|2641361
2040|2641360
2041|1169050
2042|2641359
2043|2641358
2044|2641357
2045|2641356
2046|2641355
2047|2641354
2048|2641353
2049|2641352
2050|2641351
2051|2641350
2052|2641349
2053|2641348
2054|2641347
2055|2641346
2056|2641345
2057|2641344
2058|2641343
2059|2641342
2060|2641341
2061|1169051
2062|2641340
2063|2641339
2064|2641338
2065|2641337
2066|2641336
2067|2641335
2068|2641334
2069|2641333
2070|2641332
2071|2641331
2072|2641330
2073|2641329
2074|2641328
2075|2641327
2076|2641326
2077|2641325
2078|2641324
2079|2641323
2080|2641322
2081|987506
2082|2641321
2083|2641320
2084|2641319
2085|2641318
2086|2641317
2087|2641316
2088|2641315
2089|2641314
2090|2641313
2091|2641312
2092|2641311
2093|2641310
2094|2641309
2095|2641308
2096|2641307
2097|2641306
2098|2641305
2099|2641304
2100|2641303
2101|1111266
2102|2641302
2103|2641301
2104|2641300
2105|2641299
2106|2641298
2107|2641297
2108|2641296
2109|2641295
2110|2641294
2111|2641293
2112|2641292
2113|2641291
2114|2641290
2115|2641289
2116|2641288
2117|2641287
2118|2641286
2119|2641285
2120|2641284
2121|94801
2122|2641283
2123|2641282
2124|2641281
2125|2641280
2126|2641279
2127|2641278
2128|2641277
2129|2641276
2130|2641275
2131|2641274
2132|2641273
2133|2641272
2134|2641271
2135|2641270
2136|2641269
2137|2641268
2138|2641267
2139|2641266
2140|2641265
2141|1169050
2142|2641264
2143|2641263
2144|2641262
2145|2641261
2146|2641260
2147|2641259
2148|2641258
2149|2641257
